token_id,rarity_score,last_sale_price,price,priceUsd,predictions,residual,abs_residual
5127,41.42759146008794,0.165,0.17,485.624592257861,206.357691241858,279.26690101600303,279.26690101600303
9539,43.82841380417617,0.0589,0.05,203.29864867602447,-75.81803340091324,279.1166820769377,279.1166820769377
3576,52.939918252707045,2.0,1.85,4671.512089099645,4950.608559559422,-279.09647045977727,279.09647045977727
2662,125.35528403062528,0.2,0.202,873.7584176570192,1152.6293264193844,-278.87090876236516,278.87090876236516
7189,159.46164674594422,0.235,0.2,905.8154895678114,1184.6769659343881,-278.86147636657677,278.86147636657677
1130,42.80174973622771,0.05,0.065,185.90369030996368,-92.91715450779827,278.82084481776195,278.82084481776195
9833,29.044039784614583,0.1,0.088,325.5762026410037,46.791192457923785,278.7850101830799,278.7850101830799
1740,71.49203791000596,0.25,0.249,777.1292954555963,498.3467791986409,278.78251625695543,278.78251625695543
3963,30.728401072113414,0.23,0.195,742.0523579070008,1020.8249213815643,-278.7725634745635,278.7725634745635
8302,28.88649619540293,0.18,0.169,681.0141650350604,959.7251102336681,-278.71094519860776,278.71094519860776
5698,52.01063449540638,0.259,0.26,667.9091684458422,389.41048449608246,278.4986839497597,278.4986839497597
6629,30.09020915741302,2.0,1.97,4974.529089473676,5252.869348274612,-278.34025880093577,278.34025880093577
9091,66.04864315475993,0.17,0.16,672.3983160212157,394.18898558468584,278.20933043652985,278.20933043652985
9928,44.081782533086894,0.375,0.399,1041.7627145555805,763.602128606746,278.1605859488345,278.1605859488345
9793,58.50865939511508,4.29,0.19,808.1474734205539,530.0340622966892,278.1134111238647,278.1134111238647
8681,54.75766456871199,0.209,0.239,1091.5831292198231,813.6422497805687,277.94087943925445,277.94087943925445
4931,145.56218651141086,0.3769,0.3236,1040.9827608160488,1318.8911142008515,-277.9083533848027,277.9083533848027
6310,38.05728667057328,1.25,1.1,2777.6558367619514,3055.175208059912,-277.5193712979608,277.5193712979608
5654,47.0846699194709,0.999,0.969,2446.862278020301,2169.3561462101907,277.5061318101102,277.5061318101102
3565,119.868163535143,0.17,0.2,911.742429452328,634.2411093643939,277.5013200879341,277.5013200879341
1917,128.1181419103897,0.17,0.1795,519.3627404340201,796.7442664997815,-277.38152606576136,277.38152606576136
9608,85.38367390778812,1.29,1.5,3787.712504675388,3510.461534146453,277.25097052893534,277.25097052893534
1978,63.84910145336335,0.178,0.17,775.6065381992757,498.404981980745,277.20155621853075,277.20155621853075
2826,48.32032971731179,0.28,0.245,1130.7728089093898,853.6850035667712,277.0878053426186,277.0878053426186
7486,47.89924463720481,1.925,1.65,4166.483755142927,4443.498554130689,-277.0147989877614,277.0147989877614
2841,154.70139852605263,0.1879,0.19,615.0120757951112,891.9299601313161,-276.9178843362049,276.9178843362049
2082,76.6355753708983,0.205,0.235,989.516300063372,712.6649061628443,276.8513939005277,276.8513939005277
7638,114.40234482332546,0.25,0.249,1117.280086300222,840.4450613334262,276.8350249667957,276.8350249667957
8014,41.92255708061168,0.085,0.09,344.2702865841769,67.54336949154685,276.72691709263006,276.72691709263006
9246,52.79082019526577,0.9,0.9,2272.627502805233,1996.0328526875412,276.5946501176916,276.5946501176916
7143,49.6201599873317,0.23,0.239,968.0612159866888,691.4960231428192,276.56519284386957,276.56519284386957
368,19.009698631025813,2.89,2.555,6480.7674511668565,6204.206469853646,276.5609813132105,276.5609813132105
6139,172.0107482930496,0.1,0.15,434.0078610869249,710.4535540403177,-276.44569295339284,276.44569295339284
6084,46.004620770904495,0.09,0.0909,360.4507365757784,84.05028404245229,276.40045253332613,276.40045253332613
351,134.78452456643,1.8,1.799,4542.729863940682,4818.955582214612,-276.2257182739304,276.2257182739304
4503,59.60677042865928,0.3,0.298,1375.3889675714213,1651.6128558044263,-276.223888233005,276.223888233005
8507,53.939741676275794,1.35,0.25,1162.0522592718444,885.8896217120111,276.16263755983323,276.16263755983323
4881,71.60779743605036,0.19,0.18,574.1199578786951,298.0094620850331,276.11049579366204,276.11049579366204
7561,88.55330739103519,0.172,0.181,780.6568675782339,1056.6805337494877,-276.0236661712538,276.0236661712538
3316,53.10573766827938,0.2,0.189,811.7574698437248,1087.7690593545872,-276.01158951086234,276.01158951086234
319,147.18773366176947,0.31,0.31,988.7621496799748,1264.646674485816,-275.88452480584124,275.88452480584124
4769,111.1918185210052,0.2,0.22,1015.3878284084316,739.5313510339594,275.8564773744722,275.8564773744722
6920,80.26994286077102,0.648,0.63,1828.2929639734048,2103.834476459273,-275.5415124858682,275.5415124858682
8553,100.44930010093594,0.289,0.3,1384.619766011498,1109.3366200709559,275.2831459405422,275.2831459405422
3962,40.88773820455606,1.4,1.17,2954.4157536468024,3229.6539740977796,-275.2382204509772,275.2382204509772
1016,20.38311334131977,0.66,0.68,1973.3955801617703,2248.6252242602695,-275.2296440984992,275.2296440984992
7452,58.97347523440666,0.302,0.3,1384.619766011498,1109.4960789404838,275.1236870710143,275.1236870710143
4258,135.01311331749076,0.18,0.25,808.8647106091065,533.8351087586241,275.02960185048244,275.02960185048244
9301,73.46396019059004,2.54,2.5,6341.259736953872,6616.1082996734585,-274.8485627195869,274.8485627195869
5744,37.07146400598038,0.369,0.375,978.438551137324,1253.2077455252218,-274.76919438789776,274.76919438789776
3391,96.10568757316642,0.98,0.99,2499.890253085756,2774.6303810587333,-274.74012797297746,274.74012797297746
2748,134.22536523177686,1.06,1.15,2903.912920251131,3178.6245009740996,-274.71158072296885,274.71158072296885
3459,158.94444579200092,0.31,0.31,779.6206809386217,1054.2303362274915,-274.6096552888698,274.6096552888698
5113,18.71650130183173,0.18,0.18,514.3556332218674,239.8154151086079,274.54021811325947,274.54021811325947
1875,131.1891306080796,0.26,0.239,1125.225749820742,850.7997001156898,274.42604970505226,274.42604970505226
8670,53.85584745131764,0.1795,0.17,534.6756854603801,260.300433498634,274.37525196174613,274.37525196174613
6055,173.7924295670037,0.28,0.32,914.1168795442088,1188.37958617781,-274.2627066336013,274.2627066336013
1464,61.82627331457057,0.24,0.245,708.8795064419772,434.61810013240944,274.2614063095678,274.2614063095678
5978,69.57816180905102,0.195,0.199,898.6445582434575,624.5474273160237,274.0971309274338,274.0971309274338
2544,111.27995875236944,1.69,1.689,4264.964280264488,4538.947569431184,-273.9832891666965,273.9832891666965
3508,31.621850537649227,0.89,0.35,862.5452778632946,588.6684361335817,273.87684172971285,273.87684172971285
7401,58.98186326577355,0.39,0.213,983.0800338681634,1256.9339584849683,-273.853924616805,273.853924616805
6602,50.95435650055811,0.21,0.2,923.0798440076652,649.4637716528437,273.61607235482154,273.61607235482154
4774,160.20243944231427,0.26,0.247,1122.0835193089215,1395.6876130443648,-273.60409373544326,273.60409373544326
2656,118.06127117204444,0.19,0.65,2958.9911246151014,3232.5522682633414,-273.56114364824,273.56114364824
2051,33.76649506864122,3.199,3.49,8791.568075298132,9065.005442483693,-273.437367185561,273.437367185561
1909,28.524989261854703,2.99999,3.0,7110.33064206885,6836.9286840309105,273.40195803793904,273.40195803793904
2359,151.37001991614562,0.229,0.209,817.475694562902,1090.8521147917309,-273.3764202288288,273.3764202288288
7238,135.59251993442996,0.185,0.34,1547.3483935206757,1273.9864539665493,273.36193955412637,273.36193955412637
9983,70.16995326328538,1.25,1.17,2954.4157536468024,2681.074658485944,273.34109516085846,273.34109516085846
5894,47.10445692310041,0.333,0.238,1120.5176922901112,847.2462938529884,273.2713984371228,273.2713984371228
4282,70.18181126186508,2.0,2.3,5833.958957997562,5560.697509648177,273.2614483493844,273.2614483493844
8126,30.478078014192125,0.185,0.195,614.4862505580576,341.2637471687193,273.22250338933827,273.22250338933827
5780,41.68928940345227,0.185,0.185,518.3896400827643,791.5972091412233,-273.20756905845894,273.20756905845894
2279,175.6300900716367,0.47,0.3,920.1459753763024,1193.3254815145167,-273.17950613821426,273.17950613821426
3118,119.53232746267054,0.59,0.6,1846.2258421366453,2119.3841327253076,-273.15829058866234,273.15829058866234
6174,205.2324020135897,1.1,1.4,3535.198337697029,3262.165317888896,273.03301980813285,273.03301980813285
6061,66.3608215699034,0.14,0.149,410.4504818992946,137.4896751877783,272.9608067115163,272.9608067115163
5972,53.08414801162024,0.275,0.22,691.2806092174983,964.016221744701,-272.73561252720276,272.73561252720276
4649,147.270297047452,0.22,0.23,1082.5066887856804,809.8125527465648,272.6941360391155,272.6941360391155
8254,129.07071208902354,0.237,0.299,961.8887729471364,689.2482350481703,272.64053789896616,272.64053789896616
8877,57.83289555987467,0.245,0.2,630.6075174689169,357.97890043586733,272.6286170330495,272.6286170330495
9803,42.850422728913415,0.545,0.589,1710.817887483432,1438.2544198225323,272.56346766089973,272.56346766089973
7135,119.66186927943812,0.309,0.24,975.702287244048,1248.2364517301096,-272.5341644860616,272.5341644860616
2327,42.493446740543405,0.5,0.2,923.0798440076652,650.5785258080973,272.5013181995679,272.5013181995679
2681,147.218633261586,0.07,0.08,326.89011586278065,599.35157867559,-272.4614628128093,272.4614628128093
5774,49.08047250804452,0.299,0.3,1384.619766011498,1112.1758891458023,272.44387686569576,272.44387686569576
6117,61.31695203469575,0.25,0.25,714.3828239192602,442.0432482062197,272.3395757130405,272.3395757130405
911,42.82549259627952,0.175,0.18,746.9281260414652,474.60233102083066,272.3257950206346,272.3257950206346
7430,158.3698210700164,0.3,0.2,949.4473364734802,1221.728013887744,-272.2806774142639,272.2806774142639
2232,40.156195620994005,0.28,0.289,1333.8503745910762,1606.0513718513157,-272.20099726023955,272.20099726023955
7143,49.6201599873317,0.45,0.3,742.3096366332866,470.12822324750647,272.1814133857801,272.1814133857801
1522,52.29228785738626,0.32,0.31,853.9573784481968,1126.1229525098374,-272.16557406164065,272.16557406164065
4353,32.00087887656628,0.18,0.1391,650.7937523704152,922.9228630888144,-272.12911071839926,272.12911071839926
2013,80.51655916402376,0.228,0.194,911.6715143581954,1183.794830812812,-272.12331645461666,272.12331645461666
3385,56.31148716818176,0.22,0.218,987.3388836289143,715.2683534900846,272.0705301388298,272.0705301388298
5339,91.80898437968702,0.527,0.358,918.864143401716,1190.8984378416262,-272.03429443991024,272.03429443991024
2396,31.178881352685544,0.095,0.09,283.0635981849072,11.07683481325239,271.98676337165483,271.98676337165483
4676,57.01293668667295,0.21,0.199,557.6191263592979,285.6487894965635,271.97033686273437,271.97033686273437
6433,99.70018257609928,0.225,0.2269,736.5944839821537,1008.5046417933369,-271.9101578111831,271.9101578111831
1248,132.67341728598558,0.08,0.087,356.40099098279626,84.5986438158925,271.80234716690376,271.80234716690376
797,55.22997059368209,0.1999,0.19,528.7410753264655,256.94886495855326,271.7922103679123,271.7922103679123
8467,58.63642429173833,0.19,0.188,878.6513138910639,607.0112956053808,271.640018285683,271.640018285683
3116,29.932941284793007,1.45,1.08,2727.15300336628,2998.73681514184,-271.5838117755602,271.5838117755602
5170,90.51904204639288,0.29,0.239,749.7387340189213,1021.3178034785451,-271.57906945962384,271.57906945962384
5588,81.63372941715014,1.89,0.4,1008.0261137849196,1279.59433697153,-271.56822318661045,271.56822318661045
8997,59.695550737852464,4.0,4.17,10504.538359310374,10776.024849315101,-271.4864900047269,271.4864900047269
8644,101.82632301452836,0.6,0.135,615.4261398803214,886.8916184271211,-271.46547854679966,271.46547854679966
5277,59.002780982391485,0.198,0.199,936.603613340654,665.2515030866427,271.3521102540112,271.3521102540112
1372,111.28454527332433,0.069,0.068,248.79322782054555,519.9830630358058,-271.18983521526025,271.18983521526025
2687,70.32359333730706,0.2259,0.2288,948.0492399908544,676.9113030849433,271.13793690591115,271.13793690591115
9684,84.08792946403985,0.32,0.32,922.926208225214,1194.0588035256806,-271.1325953004665,271.1325953004665
1520,62.9379411304558,0.194,0.19,522.4148885050672,251.3201670929035,271.0947214121637,271.0947214121637
6800,36.41395610922885,0.195,0.21,600.0815720921786,870.7719927530784,-270.6904206608998,270.6904206608998
1154,54.26193995633243,2.69,2.88,7305.131216970861,7034.508395659618,270.62282131124266,270.62282131124266
5005,64.74105492420406,0.1242,0.1199,333.66344700864846,63.190696569314014,270.47275043933445,270.47275043933445
9137,52.23428887442726,2.6,2.5,6341.259736953872,6611.686259138365,-270.4265221844935,270.4265221844935
9513,153.41703298391712,0.23,0.24,685.6323114687065,415.391285413137,270.2410260555695,270.2410260555695
9858,117.96396652665103,0.72,0.75,2174.38039388947,1904.2904703220995,270.0899235673703,270.0899235673703
8758,94.11615348777065,0.197,0.3,1368.717420351663,1098.6580025053402,270.05941784632273,270.05941784632273
4658,63.81393167426664,0.229,0.199,829.1726532451562,1099.2137129078053,-270.0410596626491,270.0410596626491
5525,49.40530522986378,0.266,0.175,767.644030402464,1037.3687168545132,-269.72468645204924,269.72468645204924
2039,64.86468348543028,0.8565,0.8393,2121.310714941993,2390.980183623928,-269.6694686819351,269.6694686819351
8179,78.08525860685481,0.777,0.59,1815.4554114343684,2084.9077838944886,-269.45237246012016,269.45237246012016
914,60.41018697689885,0.059,0.071,259.76939963615786,-9.654575325290011,269.42397496144787,269.42397496144787
9759,63.77988711354206,0.299,0.3,729.3799223969949,460.067459980183,269.31246241681185,269.31246241681185
8163,34.78106096224151,0.199,0.187,890.4928688593043,621.2430315581365,269.24983730116776,269.24983730116776
2634,110.57951046167412,0.229,0.229,737.3633649862003,468.2086373673945,269.1547276188058,269.1547276188058
5698,52.01063449540638,1.4092999999999998,1.73,4368.495088725615,4099.34314871579,269.1519400098241,269.1519400098241
1500,74.86388279957467,0.229,0.23,665.4787203332849,934.4642648209184,-268.98554448763355,268.98554448763355
9254,61.246384221735696,0.2,0.2,923.0798440076652,1192.0489045231457,-268.96906051548046,268.96906051548046
1070,117.3576809057333,0.67,0.7,2029.4217009635047,2298.3281477459523,-268.9064467824476,268.9064467824476
773,58.76638408158412,2.99,2.58,6544.180048536396,6812.945895870185,-268.7658473337897,268.7658473337897
4775,29.239861332490133,0.22,0.248,1066.7608944729425,798.089403929095,268.6714905438474,268.6714905438474
7382,55.40560712921646,0.25,0.23,1069.0880785300967,1337.7486962766725,-268.6606177465758,268.6606177465758
8254,129.07071208902354,2.75,3.0,7609.511684344647,7878.1354962223295,-268.6238118776828,268.6238118776828
5602,44.98496908525277,4.2,4.169,10502.019285363298,10770.380731257457,-268.36144589415926,268.36144589415926
9689,80.98401769256718,0.745,0.777,2390.8624655669564,2659.193018503569,-268.33055293661255,268.33055293661255
4124,108.28213175887124,0.19,0.15,470.792928886905,202.56619569570967,268.2267331911953,268.2267331911953
7004,34.60565430929508,1.0,0.999,2522.6165281138083,2254.442572382847,268.1739557309611,268.1739557309611
1707,118.12773919376576,0.08,0.063,253.37359335482108,-14.782526437646766,268.15611979246785,268.15611979246785
9580,59.19643819944011,1.4269,1.39,3509.946920999193,3241.8576356640497,268.08928533514336,268.08928533514336
7371,103.73446184383548,0.33,0.355,840.1991903326349,572.1169309308345,268.08225940180034,268.08225940180034
9768,22.47056779187316,0.081,0.089,279.5526899924648,11.555379441381092,267.99731055108373,267.99731055108373
6319,74.78820205275241,0.4689,0.478,1385.805104372222,1653.7983522114757,-267.9932478392536,267.9932478392536
5515,103.15304635919507,0.3,0.3,1384.619766011498,1652.6102797756284,-267.99051376413036,267.99051376413036
480,56.4267696463018,0.58,0.58,1681.52083794119,1413.6733273560903,267.8475105850996,267.8475105850996
4503,59.60677042865928,0.23,0.2349,1074.8764373392476,807.1427162203034,267.7337211189441,267.7337211189441
9352,167.25015640841838,0.1515,0.18,567.218077438207,299.51685941780397,267.7012180204031,267.7012180204031
6999,99.2565393526246,0.7,0.6,1739.504315111576,2007.1945647736557,-267.6902496620796,267.6902496620796
8024,114.59034377124934,0.1,0.55,2112.0907049420766,2379.5171028895184,-267.4263979474417,267.4263979474417
2092,60.94070192566125,0.199,0.1989,555.85460270367,288.4359463359938,267.41865636767625,267.41865636767625
2968,27.330535654610888,0.12,0.1,402.7253767191332,135.32008417213092,267.40529254700226,267.40529254700226
6349,79.7994335758932,0.429,0.42,1292.358089495652,1025.0439474975285,267.31414199812343,267.31414199812343
5718,41.47790842970439,0.2,0.2,550.9402441601269,283.65873991970216,267.28150424042474,267.28150424042474
5875,47.920867164307744,2.0,1.058,2671.5998866310406,2938.763296096656,-267.1634094656156,267.1634094656156
4647,63.729154891889095,1.25,0.2,941.611506126144,674.5336978953532,267.0778082307909,267.0778082307909
2269,141.04446535122523,0.298,0.3,956.8665964644916,1223.7740712243549,-266.90747475986325,266.90747475986325
5300,78.13347844462598,0.8,0.68,2092.3892877548647,1825.5327333987889,266.8565543560758,266.8565543560758
6355,135.08884667947223,0.32,0.35,913.2093143948362,1179.9754354174463,-266.76612102261015,266.76612102261015
3172,92.3475925685181,1.289,1.145,2891.2872119022127,2624.658427234176,266.6287846680366,266.6287846680366
3821,131.82723356067478,0.32,0.32,1005.4990679527248,1272.1250785176683,-266.6260105649435,266.6260105649435
3811,79.26510895522588,0.333,0.32,881.504390656203,614.8910311530401,266.6133595031629,266.6133595031629
7597,42.39461638038168,0.169,0.157,706.6653902953208,973.182414166835,-266.5170238715142,266.5170238715142
7462,76.37180585946945,0.235,0.24,975.702287244048,709.2079325753155,266.4943546687325,266.4943546687325
3451,61.47905757709548,0.25,0.2,571.3602595572554,837.8000382355219,-266.4397786782665,266.4397786782665
4365,42.64783089143488,0.165,0.15,568.8976388298386,302.4674401148329,266.43019871500564,266.43019871500564
1054,139.72461367103202,0.305,0.289,1333.8503745910762,1600.2182831595567,-266.3679085684805,266.3679085684805
2578,49.5734460203431,1.69,1.68,4242.238005236434,4508.514787365689,-266.27678212925457,266.27678212925457
9610,32.577894345363255,0.209,0.2,941.611506126144,675.3409278055377,266.2705783206063,266.2705783206063
6165,34.00684075701142,0.2289888888888,0.229,721.6274429630522,455.4699367516903,266.1575062113619,266.1575062113619
9485,182.3279516930232,0.25,0.2,628.5202249418955,894.653789879512,-266.1335649376165,266.1335649376165
2950,86.830954084075,1.97,1.989,5022.506781199565,4756.383717199881,266.12306399968384,266.12306399968384
1023,134.19570224249867,0.369,0.79,1896.2551616960127,1630.1563757251215,266.0987859708912,266.0987859708912
6512,69.07463946361587,0.4999,0.5,1538.5215351138716,1272.594807767454,265.92672734641747,265.92672734641747
2811,54.2231656171325,0.15,0.1555,449.9214826601121,715.7885511693834,-265.8670685092713,265.8670685092713
8364,131.96389538304248,0.069,0.55,1754.2554268515685,2020.1138048124617,-265.8583779608932,265.8583779608932
7145,41.10434722394309,0.3947,0.3953,1149.7299709084623,883.9850464973867,265.74492441107554,265.74492441107554
6578,103.4530542724984,0.25,0.269,1250.3682309765045,984.6924454303489,265.67578554615557,265.67578554615557
7484,90.13191628229178,0.245,0.24,694.4125777390799,428.8272247505707,265.5853529885092,265.5853529885092
1847,78.17869286414107,0.16,0.15,434.0078610869249,699.5300105315931,-265.52214944466823,265.52214944466823
7820,123.66258560874104,0.198,0.2,641.3375235158446,375.8748797631923,265.4626437526523,265.4626437526523
3399,117.03891583823966,0.1979,0.14,502.96708118513743,768.4130810658303,-265.44599988069285,265.44599988069285
6979,53.866370174035296,0.7777777777777,0.75,2258.9133095987386,2524.285334975805,-265.3720253770666,265.3720253770666
8268,46.64967535794462,0.35,0.349,910.6137735742705,645.2678745489886,265.3458990252818,265.3458990252818
1141,53.61592504347746,0.1899,0.1696301178211754,433.0745100405241,698.3312996391558,-265.25678959863166,265.25678959863166
1336,38.20042933906586,1.0,0.95,2398.884586294412,2133.7679046933495,265.11668160106274,265.11668160106274
9992,41.01227257539149,0.169,0.17,794.525124263196,529.6675436154874,264.8575806477086,264.8575806477086
2006,109.4623392722776,0.99,0.99,2499.890253085756,2764.7314675710095,-264.84121448525366,264.84121448525366
9835,129.51156969365962,0.58,0.56,1626.5840695937554,1891.418701482722,-264.83463188896667,264.83463188896667
8601,99.78693547743828,0.185,0.175,500.50993544990223,235.67759801746638,264.83233743243585,264.83233743243585
8372,62.48050613888287,3.97,4.069,10250.111890655617,10514.821622843996,-264.70973218837935,264.70973218837935
747,40.82364375611675,0.59,0.579,1681.7717433835437,1417.1440238987138,264.62771948482987,264.62771948482987
579,38.68843275934836,0.222,0.219,882.3269930809978,1146.877094824118,-264.5501017431203,264.5501017431203
2661,72.35376688614367,1.75,2.0,5050.283339567184,5314.808892218069,-264.5255526508845,264.5255526508845
6352,34.99098106137647,0.079,0.079,309.36017430711547,573.7854548712853,-264.42528056416984,264.42528056416984
9427,48.59349993633004,0.21,0.195,883.1701023286162,618.9528453646661,264.21725696395004,264.21725696395004
5523,44.947894495566246,2.68,2.59,6569.545087484211,6833.760417396477,-264.2153299122665,264.2153299122665
3475,27.04858338342133,4.95,1.0,2525.141669783592,2789.3180853563445,-264.1764155727524,264.1764155727524
9624,84.7117712654755,0.399,0.25,1153.8498050095816,889.9303357158642,263.9194692937174,263.9194692937174
3257,132.55009720330727,4.88,2.0,5050.283339567184,5314.1413986501675,-263.85805908298335,263.85805908298335
7678,50.88590643086074,2.99,2.88,7305.131216970861,7041.35742844109,263.7737885297711,263.7737885297711
9126,109.63463633858228,1.948,1.989,5022.506781199565,5286.204643167159,-263.6978619675938,263.6978619675938
5931,53.91003969963836,0.355,0.28,637.4209437889833,373.80301848646167,263.61792530252166,263.61792530252166
5518,94.028839592486,0.09,0.08,327.6314039171123,64.04578537190253,263.5856185452098,263.5856185452098
2989,42.94453393447722,6.489,0.3,1384.619766011498,1648.205199417568,-263.58543340607,263.58543340607
1572,76.3589221846026,0.95,0.939,2371.1080279267926,2634.636952701863,-263.5289247750702,263.5289247750702
6316,157.1132195219778,0.385,0.422,1079.0339246272908,815.6807036449347,263.3532209823561,263.3532209823561
3639,221.26591008485693,0.75,0.2,749.1446421162766,485.82747558833603,263.31716652794057,263.31716652794057
3820,179.1618294490907,0.2288,0.175,796.4293201944653,1059.69399695669,-263.26467676222467,263.26467676222467
2198,185.05081372791923,0.122,0.08,307.2131934461202,43.96910262135998,263.24409082476024,263.24409082476024
6128,48.3092766167747,0.23,0.22,909.4440722105364,1172.6295900424025,-263.18551783186604,263.18551783186604
3021,140.19234132918723,0.299,0.287,1324.6195761509996,1587.7636110424314,-263.14403489143183,263.14403489143183
1343,68.4235188273247,0.14,0.08,293.4170194830889,30.27765241425243,263.13936706883646,263.13936706883646
9871,29.103379529757166,2.0,0.319,1001.2196287661512,1264.2925033346921,-263.0728745685409,263.0728745685409
8009,33.29885606511057,0.177,0.177,816.9256619467836,1079.8965602448793,-262.9708982980957,262.9708982980957
2553,112.90215641821608,0.09,0.08,299.1516265402142,36.245690598931105,262.9059359412831,262.9059359412831
2869,198.23277984079,2.977,3.5,8877.76363173542,8614.916895146289,262.846736589132,262.846736589132
4729,88.31966051739285,0.069,0.0969,364.89594175985945,102.12131587475051,262.77462588510895,262.77462588510895
8793,64.90025101961503,0.1755,0.22,718.2146418531139,455.4940480238316,262.7205938292823,262.7205938292823
7804,58.88068520363208,2.09,1.95,4924.026256078005,5186.732773549023,-262.70651747101783,262.70651747101783
4941,36.3424937713861,0.16,0.169,770.4223528872171,1033.0861677213236,-262.66381483410646,262.66381483410646
7003,204.4303277342683,1.1,1.4,3535.198337697029,3272.607794246681,262.5905434503479,262.5905434503479
1469,90.78701282182897,0.3888,0.69,3184.6254618264447,3447.2055474892745,-262.5800856628298,262.5800856628298
7206,16.79823274617098,0.75,0.8,2461.6344561821943,2199.150766292596,262.4836898895983,262.4836898895983
3479,34.45406709313338,0.22,0.17,705.2911886346359,442.972893988975,262.3182946456609,262.3182946456609
2212,53.77076477752185,0.195,0.195,744.7856123745308,482.55762950782355,262.2279828667073,262.2279828667073
4041,125.32176256210808,0.29,0.29,937.9325456290328,1200.1036354724347,-262.1710898434019,262.1710898434019
504,29.911223542227287,0.321,0.29,1348.6562107491432,1086.6118439378422,262.04436681130096,262.04436681130096
8483,112.90102160362596,0.22,0.2095,704.4433143175829,442.41883767846,262.0244766391229,262.0244766391229
8136,64.2033024494491,0.1869,0.189,746.1158916841778,484.13094787142524,261.98494381275253,261.98494381275253
7381,43.542146709336656,0.39,0.24,1107.6958128091983,1369.6777781694568,-261.9819653602585,261.9819653602585
6443,181.3687625132692,0.2,0.18,847.4503555135296,585.479362249672,261.9709932638576,261.9709932638576
5224,19.768806246717133,0.32,0.35,1000.1359534869644,1262.043479045967,-261.9075255590026,261.9075255590026
9020,101.90301678421248,1.15,1.18,2979.667170344638,2717.759772299034,261.90739804560417,261.90739804560417
1370,125.21813223282922,0.18,0.18,514.3556332218674,776.2330223579605,-261.87738913609314,261.87738913609314
4805,69.53011499535417,1.48,1.45,3661.455421186208,3923.2473873474564,-261.79196616124864,261.79196616124864
8193,59.98814729007734,0.25,0.25,723.3464351448749,461.5997079619607,261.74672718291424,261.74672718291424
1981,64.27083073958612,1.15,1.11,2802.907253459787,2541.177793834384,261.72945962540325,261.72945962540325
649,29.37469759128489,0.2269,0.2,905.8154895678114,644.0947260176403,261.7207635501711,261.7207635501711
7697,55.83947579136552,0.22,0.199,625.0672506573088,363.729674658194,261.3375759991148,261.3375759991148
897,20.97505839687697,3.49,2.99,7584.146645396832,7845.412019267623,-261.2653738707904,261.2653738707904
7997,69.96193467811403,0.225,0.2,665.515808493765,404.2535569578049,261.2622515359601,261.2622515359601
4609,42.47924872844087,1.34,0.935,2361.0074612476583,2622.227953009972,-261.22049176231394,261.22049176231394
7050,75.32542892962942,0.29,0.29,1338.4657738111143,1077.3085998686604,261.15717394245394,261.15717394245394
7451,50.33974341671363,0.05,0.068,267.5543698117796,528.6344406860037,-261.0800708742241,261.0800708742241
2474,165.51467598698898,0.35,0.325,1511.4250637705914,1772.4500352766408,-261.0249715060495,261.0249715060495
8808,66.72279948151342,0.29,0.3,1384.619766011498,1645.639132735762,-261.0193667242638,261.0193667242638
7652,32.76269143803269,0.299,0.299,1380.0043667914597,1119.0425986552148,260.9617681362449,260.9617681362449
9441,110.5681732572534,0.279,0.23,1069.6238912838032,1330.570665809928,-260.9467745261247,260.9467745261247
7453,100.80499517749688,1.99,1.93,4873.523422682333,5134.449678715201,-260.92625603286797,260.92625603286797
6213,40.57168052443995,0.25,0.199,901.2864121199724,1162.1978378915032,-260.91142577153084,260.91142577153084
6026,162.26999921827846,0.2188,0.257,1186.1575995498497,1446.8572916878854,-260.69969213803574,260.69969213803574
1016,20.38311334131977,0.36,0.398,1017.6670663546488,757.0338834065598,260.63318294808903,260.63318294808903
2671,156.57587365731726,1.0,0.151,517.4160450111103,777.9560469116077,-260.5400019004974,260.5400019004974
2381,65.08308627477403,2.0,1.98,4999.780506171512,5260.237980387044,-260.4574742155328,260.4574742155328
6303,67.24427301376797,1.56,1.888,4767.467472551421,5027.920507947119,-260.45303539569795,260.45303539569795
1017,97.7570191064394,0.48,0.5,1538.5215351138716,1278.231397011254,260.29013810261745,260.29013810261745
1362,156.14696957733574,0.1,0.13,415.47721021706366,675.672754456839,-260.19554423977536,260.19554423977536
4354,154.18713051905223,0.136,0.125,350.26327032619207,610.0900491987103,-259.8267788725182,259.8267788725182
6571,69.90516422603571,1.44,1.498,3782.662221335821,4042.434858688084,-259.77263735226325,259.77263735226325
6161,100.35265170371352,2.27,2.45,6214.434542214794,5954.865535539018,259.5690066757761,259.5690066757761
9271,132.255320484596,0.095,0.14,535.5315569087197,794.8918092004164,-259.3602522916967,259.3602522916967
5202,63.97529477587505,0.08,0.075,217.00393054346245,-42.27424165743207,259.2781722008945,259.2781722008945
8838,24.298259503261445,0.26,0.2469,1130.8847995366011,871.6827962075002,259.2020033291009,259.2020033291009
1034,52.11144050517635,0.195,0.168,480.0652576737429,220.87433880404546,259.19091886969744,259.19091886969744
415,59.36643905530475,0.485,0.4999,1538.2138308068488,1797.3984904080996,-259.1846596012508,259.1846596012508
7656,459.6703995140544,0.21,2.2,7234.479547798762,6975.302908177301,259.1766396214607,259.1766396214607
