token_id,1of1_rarity,watch_rarity,background_rarity,beard_rarity,chain_rarity,eyes_rarity,hat_over_headphones_rarity,hat_under_headphones_rarity,headphones_rarity,long_hair_rarity,mouth_rarity,shirt_rarity,short_hair_rarity,smoke_rarity,type_rarity
4656,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0565,0.0,0.0,0.5916
4657,0.0,0.1954,0.1974,0.1036,0.0,0.0342,0.0143,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
4658,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.2064,0.0551,0.0,0.381,0.3958
4659,0.0,0.1954,0.1956,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0,0.0747,0.3958
4660,0.0,0.0,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.0747,0.3958
4661,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0208,0.3949,0.0752,0.7936,0.0425,0.0,0.0,0.5916
4662,0.0,0.0,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0565,0.0,0.3735,0.3958
4663,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0675,0.0272,0.0747,0.5916
4664,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0089,0.104,0.1839,0.7936,0.0,0.0,0.381,0.5916
4665,0.0,0.0,0.1974,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.7936,0.0551,0.0,0.381,0.3958
4666,0.0,0.0325,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0272,0.381,0.3958
4667,0.0,0.1954,0.1956,0.0,0.0,0.0526,0.0,0.02,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
4668,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0272,0.381,0.5916
4669,0.0,0.0,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0097,0.0,0.3735,0.5916
4670,0.0,0.0,0.2075,0.1036,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
4671,0.0,0.0518,0.1974,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.7936,0.0551,0.0272,0.381,0.3958
4672,0.0,0.01,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0068,0.0,0.5916
4673,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0109,0.3949,0.0,0.2064,0.0,0.0,0.0747,0.3958
4674,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0074,0.0747,0.5916
4675,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0319,0.104,0.0,0.7936,0.0192,0.0,0.3735,0.5916
4676,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0,0.104,0.0752,0.2064,0.0675,0.0,0.0,0.3958
4677,0.0,0.0518,0.2023,0.0,0.0,0.7254,0.0,0.0088,0.3949,0.0752,0.7936,0.0611,0.0,0.3735,0.3958
4678,0.0,0.0325,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
4679,0.0,0.1459,0.0028,0.0,0.0,0.7254,0.0,0.0208,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.0028
4680,0.0,0.0555,0.2075,0.1036,0.0,0.0613,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0272,0.381,0.5916
4681,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0097,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
4682,0.0,0.1459,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0,0.381,0.5916
4683,0.0,0.0,0.2075,0.0,0.0,0.0526,0.0,0.0135,0.2421,0.0,0.7936,0.0,0.0,0.0,0.5916
4684,0.0,0.0555,0.1974,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
4685,0.0,0.032,0.1974,0.0,0.0,0.7254,0.0,0.0208,0.104,0.0,0.2064,0.0,0.0,0.381,0.3958
4686,0.0,0.0518,0.1974,0.0,0.0,0.0547,0.0,0.0,0.0532,0.1839,0.7936,0.0611,0.0,0.3735,0.3958
4687,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.381,0.3958
4688,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0104,0.0115,0.0,0.7936,0.0611,0.0,0.381,0.5916
4689,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
4690,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0215,0.0,0.3735,0.5916
4691,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0551,0.0348,0.0,0.5916
4692,0.0,0.0518,0.1974,0.0,0.0,0.7254,0.0,0.0104,0.3949,0.0,0.7936,0.0551,0.0,0.3735,0.5916
4693,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0752,0.7936,0.0551,0.0,0.0747,0.3958
4694,0.0,0.0,0.2075,0.0,0.0095,0.7254,0.0,0.0,0.0115,0.0,0.7936,0.0,0.0,0.3735,0.3958
4695,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0732,0.1839,0.2064,0.0,0.0,0.3735,0.3958
4696,0.0,0.1954,0.2023,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.5916
4697,0.0,0.0518,0.0089,0.1036,0.0,0.0089,0.0,0.0,0.2421,0.0,0.7936,0.0302,0.0,0.3735,0.0089
4698,0.0,0.0,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
4699,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.3958
4700,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0326,0.0,0.0747,0.3958
4701,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0097,0.0732,0.1839,0.7936,0.0302,0.0,0.3735,0.3958
4702,0.0,0.032,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0,0.0,0.5916
4703,0.0,0.0472,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0,0.381,0.3958
4704,0.0,0.032,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0361,0.0074,0.381,0.3958
4705,0.0,0.1459,0.2023,0.0,0.0,0.0547,0.0,0.0,0.2421,0.1839,0.7936,0.0565,0.0,0.381,0.3958
4706,0.0,0.1954,0.1956,0.0,0.0,0.0,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0,0.3735,0.5916
4707,0.0,0.01,0.0009,0.0,0.0,0.0009,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0,0.0,0.0009
4708,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0101,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
4709,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0074,0.3735,0.3958
4710,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0348,0.381,0.3958
4711,0.0,0.1954,0.2023,0.1036,0.0,0.0293,0.0119,0.0,0.0732,0.0752,0.2064,0.0361,0.0,0.3735,0.3958
4712,0.0,0.1954,0.2075,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0272,0.0,0.5916
4713,0.0,0.0472,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0675,0.0199,0.381,0.5916
4714,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0094,0.0,0.381,0.5916
4715,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0124,0.0879,0.0,0.7936,0.0,0.0,0.381,0.5916
4716,0.0,0.0555,0.1846,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0,0.3735,0.3958
4717,0.0,0.1006,0.1974,0.0,0.0,0.0526,0.0,0.0,0.0532,0.0,0.7936,0.0302,0.0,0.3735,0.5916
4718,0.0,0.0518,0.2075,0.0,0.0,0.0547,0.0146,0.0,0.104,0.0,0.7936,0.0,0.0,0.381,0.5916
4719,0.0,0.1954,0.2023,0.0,0.0,0.0526,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0,0.3735,0.5916
4720,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0,0.0,0.381,0.5916
4721,0.0,0.0472,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
4722,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.2064,0.0551,0.0,0.381,0.5916
4723,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.2064,0.0,0.0,0.381,0.5916
4724,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0272,0.381,0.3958
4725,0.0,0.0325,0.1956,0.0,0.0,0.0,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0348,0.381,0.5916
4726,0.0,0.0,0.1956,0.0,0.0,0.0293,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
4727,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.2064,0.0551,0.0,0.381,0.3958
4728,0.0,0.0761,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0152,0.3735,0.5916
4729,0.0,0.1459,0.2075,0.0,0.0,0.0342,0.0,0.0,0.3949,0.0,0.7936,0.0361,0.0,0.0747,0.3958
4730,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0425,0.0,0.381,0.5916
4731,0.0,0.0082,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0172,0.3735,0.5916
4732,0.0,0.1459,0.1974,0.0,0.0395,0.0,0.0146,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0,0.3958
4733,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0425,0.0152,0.381,0.3958
4734,0.0,0.0,0.2075,0.0,0.0,0.0342,0.0,0.0,0.2421,0.0752,0.7936,0.0,0.0,0.0747,0.3958
4735,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0221,0.381,0.5916
4736,0.0,0.0,0.2075,0.1036,0.0,0.7254,0.0,0.0208,0.0732,0.0752,0.7936,0.0611,0.0,0.381,0.5916
4737,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0326,0.0152,0.0747,0.5916
4738,0.0,0.032,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.3735,0.5916
4739,0.0,0.032,0.2023,0.0,0.0,0.0293,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
4740,0.0,0.0,0.1974,0.1036,0.0,0.0293,0.0,0.0,0.104,0.1839,0.7936,0.0326,0.0,0.381,0.3958
4741,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0199,0.381,0.5916
4742,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.2064,0.0551,0.0221,0.3735,0.5916
4743,0.0,0.032,0.1956,0.0,0.0,0.0,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
4744,0.0,0.1459,0.1956,0.0,0.0,0.7254,0.0,0.0088,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
4745,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.5916
4746,0.0,0.0555,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.381,0.5916
4747,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0611,0.0,0.381,0.3958
4748,0.0,0.0518,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.0,0.3958
4749,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0085,0.2421,0.0,0.2064,0.0,0.0,0.3735,0.5916
4750,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0319,0.2421,0.0,0.7936,0.0,0.0,0.0,0.5916
4751,0.0,0.0083,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.381,0.5916
4752,0.0,0.0472,0.2023,0.0,0.0,0.0293,0.0,0.0,0.104,0.0,0.2064,0.0,0.0152,0.3735,0.5916
4753,0.0,0.0,0.1974,0.0,0.0,0.0526,0.0,0.0,0.2421,0.0,0.7936,0.0302,0.0348,0.381,0.5916
4754,0.0,0.0325,0.1956,0.0,0.0,0.7254,0.0,0.0,0.104,0.1839,0.7936,0.0,0.0,0.381,0.3958
4755,0.0,0.032,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0326,0.0,0.0,0.5916
4756,0.0,0.0325,0.2075,0.0,0.0,0.7254,0.0146,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
4757,0.0,0.0,0.2075,0.0,0.0,0.0613,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.0,0.3958
4758,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0074,0.3735,0.3958
4759,0.0,0.0,0.1974,0.0,0.0,0.0,0.0,0.0,0.0732,0.0,0.7936,0.0565,0.0,0.3735,0.3958
4760,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0319,0.3949,0.0,0.7936,0.0675,0.0,0.381,0.3958
4761,0.0,0.1954,0.2023,0.0,0.0,0.0547,0.0,0.0,0.0732,0.0,0.7936,0.0326,0.0,0.381,0.3958
4762,0.0,0.1954,0.1974,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0272,0.3735,0.5916
4763,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0119,0.0,0.0732,0.0,0.7936,0.0551,0.0,0.381,0.3958
4764,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0326,0.0,0.381,0.5916
4765,0.0,0.1006,0.1974,0.0,0.0,0.0293,0.0,0.0082,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
4766,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0551,0.0,0.381,0.3958
4767,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0192,0.0224,0.3735,0.3958
4768,0.0,0.0082,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0326,0.0348,0.0,0.5916
4769,0.0,0.0761,0.1974,0.0,0.0,0.0547,0.0,0.0319,0.104,0.0752,0.7936,0.0675,0.0,0.3735,0.5916
4770,0.0,0.0,0.1974,0.0,0.0095,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.3958
4771,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0,0.104,0.0752,0.2064,0.0302,0.0,0.3735,0.5916
4772,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0088,0.2421,0.0752,0.2064,0.0361,0.0,0.3735,0.5916
4773,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
4774,0.0,0.0472,0.2023,0.0,0.0,0.7254,0.0,0.0101,0.3949,0.0,0.7936,0.0675,0.0,0.0747,0.5916
4775,0.0,0.0,0.2075,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
4776,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0326,0.0,0.3735,0.5916
4777,0.0,0.0,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0172,0.0747,0.3958
4778,0.0,0.1954,0.1846,0.0,0.0,0.0547,0.0,0.0,0.0115,0.1839,0.7936,0.0,0.0,0.381,0.5916
4779,0.0,0.1954,0.2023,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0199,0.3735,0.3958
4780,0.0,0.0472,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.2064,0.0302,0.0,0.0,0.5916
4781,0.0,0.1954,0.2075,0.1036,0.0,0.7254,0.0,0.019,0.3949,0.0,0.7936,0.0,0.0,0.0,0.3958
4782,0.0,0.1459,0.1956,0.0,0.0,0.7254,0.0,0.0088,0.2421,0.0,0.7936,0.0,0.0,0.381,0.3958
4783,0.0,0.1954,0.2075,0.1036,0.0095,0.0613,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0272,0.381,0.5916
4784,0.0,0.0761,0.1956,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0348,0.381,0.3958
4785,0.0,0.0761,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0348,0.381,0.5916
4786,0.0,0.1954,0.1846,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.7936,0.0302,0.0,0.381,0.5916
4787,0.0,0.0325,0.1974,0.0,0.0,0.0613,0.0,0.02,0.0879,0.1839,0.7936,0.0611,0.0,0.381,0.5916
4788,0.0,0.0,0.1846,0.0,0.0,0.0547,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0348,0.381,0.5916
4789,0.0,0.0761,0.1956,0.0,0.0,0.0,0.0,0.0135,0.3949,0.0,0.7936,0.0361,0.0,0.381,0.3958
4790,0.0,0.1459,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.381,0.5916
4791,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0124,0.3949,0.0,0.2064,0.0192,0.0,0.381,0.3958
4792,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0274,0.0,0.7936,0.0551,0.0,0.381,0.3958
4793,0.0,0.032,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0551,0.0,0.3735,0.5916
4794,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.1839,0.7936,0.0361,0.0,0.3735,0.5916
4795,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0221,0.0,0.3958
4796,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0,0.104,0.1839,0.2064,0.0565,0.0,0.3735,0.3958
4797,0.0,0.0325,0.2023,0.1036,0.0,0.0526,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
4798,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
4799,0.0,0.0,0.1846,0.0,0.0,0.0526,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.5916
4800,0.0,0.0518,0.1846,0.0,0.0,0.0,0.0146,0.0,0.2421,0.0,0.2064,0.0,0.0,0.0747,0.5916
4801,0.0,0.0,0.1974,0.1036,0.0,0.7254,0.0,0.0319,0.2421,0.0,0.7936,0.0302,0.0,0.3735,0.5916
4802,0.0,0.032,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0752,0.7936,0.0611,0.0,0.381,0.5916
4803,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0551,0.0,0.3735,0.5916
4804,0.0,0.0,0.1974,0.1036,0.0,0.7254,0.0,0.02,0.2421,0.1839,0.7936,0.0,0.0,0.0,0.5916
4805,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0532,0.1839,0.7936,0.0425,0.0,0.3735,0.5916
4806,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0319,0.0115,0.0,0.7936,0.0,0.0,0.3735,0.5916
4807,0.0,0.1006,0.1846,0.0,0.0,0.0526,0.0,0.0103,0.3949,0.0,0.2064,0.0,0.0,0.381,0.5916
4808,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0425,0.0,0.3735,0.3958
4809,0.0,0.0,0.2023,0.0,0.0,0.0613,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.0,0.5916
4810,0.0,0.0325,0.1846,0.0,0.0,0.7254,0.0,0.0124,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
4811,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0082,0.0879,0.0,0.7936,0.0565,0.0,0.0,0.3958
4812,0.0,0.0,0.1846,0.0,0.0,0.0,0.0,0.0,0.2421,0.0,0.7936,0.0326,0.0348,0.381,0.5916
4813,0.0,0.0761,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0221,0.381,0.5916
4814,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0319,0.3949,0.0,0.7936,0.0565,0.0,0.381,0.3958
4815,0.0,0.1006,0.2023,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0752,0.7936,0.0,0.0,0.3735,0.5916
4816,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.02,0.3949,0.0,0.2064,0.0,0.0,0.0747,0.5916
4817,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0551,0.0,0.381,0.5916
4818,0.0,0.0555,0.2023,0.0,0.0,0.0613,0.0,0.0208,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.3958
4819,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0094,0.0,0.3735,0.5916
4820,0.0,0.1954,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0221,0.3735,0.5916
4821,0.0,0.0472,0.2075,0.0,0.0395,0.7254,0.0,0.0208,0.0532,0.0,0.7936,0.0,0.0,0.3735,0.5916
4822,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.0208,0.2421,0.0,0.7936,0.0565,0.0,0.381,0.5916
4823,0.0,0.0472,0.1846,0.0,0.0395,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.3735,0.5916
4824,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0135,0.2421,0.0,0.7936,0.0675,0.0,0.3735,0.3958
4825,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0108,0.3949,0.0,0.7936,0.0675,0.0,0.3735,0.5916
4826,0.0,0.1459,0.1974,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0747,0.3958
4827,0.0,0.1954,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0348,0.3735,0.5916
4828,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0565,0.0,0.381,0.5916
4829,0.0,0.0761,0.2075,0.0,0.0,0.0613,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0068,0.381,0.5916
4830,0.0,0.0,0.1956,0.1036,0.0,0.0342,0.0,0.0,0.3949,0.0,0.2064,0.0675,0.0,0.381,0.5916
4831,0.0,0.0,0.2075,0.0,0.0,0.0526,0.0,0.019,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
4832,0.0,0.0472,0.1956,0.0,0.0395,0.7254,0.0,0.0108,0.3949,0.0,0.7936,0.0,0.0,0.0,0.3958
4833,0.0,0.1954,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0611,0.0224,0.3735,0.5916
4834,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0208,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
4835,0.0,0.1006,0.1846,0.0,0.0,0.7254,0.0,0.0086,0.3949,0.0,0.7936,0.0675,0.0,0.381,0.5916
4836,0.0,0.0555,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0611,0.0272,0.3735,0.3958
4837,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0121,0.3949,0.0,0.7936,0.0551,0.0,0.0747,0.5916
4838,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0361,0.0,0.0,0.3958
4839,0.0,0.1954,0.1956,0.1036,0.0,0.0613,0.0,0.02,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
4840,0.0,0.0325,0.2075,0.1036,0.0,0.0547,0.0,0.0088,0.3949,0.0,0.2064,0.0,0.0,0.381,0.3958
4841,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
4842,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0,0.3735,0.3958
4843,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0675,0.0,0.381,0.5916
4844,0.0,0.032,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0611,0.0152,0.381,0.3958
4845,0.0,0.032,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0752,0.7936,0.0565,0.0,0.3735,0.5916
4846,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0611,0.0,0.381,0.5916
4847,0.0,0.0472,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0068,0.3735,0.3958
4848,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0085,0.3949,0.0,0.2064,0.0565,0.0,0.381,0.3958
4849,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0274,0.0,0.7936,0.0675,0.0221,0.0,0.3958
4850,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0146,0.0,0.2421,0.1839,0.2064,0.0,0.0,0.381,0.5916
4851,0.0,0.0325,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0274,0.1839,0.7936,0.0,0.0,0.0747,0.3958
4852,0.0,0.0,0.2023,0.0,0.0095,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0,0.0,0.3958
